id	annotatorid	label	a1	a2
3221_3024	goldLabel	a1	Autonomous cars will allow drivers to use their time more productively.	the autonomous cars will reduce the traffic with their efficiency.
2847_2735	goldLabel	a1	Traffic, uncertainty, road conditions and suboptimal driving procedures make automobiles today harmful to the environment. The development of autonomous vehicles will reduce congestion, polution, and enable the faster move to alternate propulsion for sustainability benefits.	Thomas Edison would argue to continue autonomous car development since his spirit of perseverance is captured in his famous quote: “I have not failed. I've just found 10,000 ways that won't work.”
2754_3315	goldLabel	a1	Autonomous vehicles can be designed to know their own limitations, whereas a study from NYU found that most human drivers rate their driving skills as above average.	Autonomous cars can enable much cheaper taxi services due to disposing the need to pay a driver. Thus making convenient and efficient transportation available to people who cannot afford to own a vehicle.
2960_2953	goldLabel	a2	With self-driving cars long-distance trips experience will change completely improving the quality of the journey.	Autonomous cars will drastically reduce number of accidents.
3378_3108	goldLabel	a1	Autonomous vehicles coordinating with each other will greatly decrease traffic jams and increase economic efficiency	The safety of autonomous cars will be less of an issue as the infrastructure and technology evolve.
2769_3493	goldLabel	a2	If we were to stop the development of autonomous cars, we would eliminate an avenue for potentially ending automotive homicide as we currently know it.	Autonomous cars will reduce the 40,000 casualties a year (in the US alone) by two orders of magnitude. Don't drive - save lives - let the computer do that for you
3184_3436	goldLabel	a1	Autonomous cars will reduce pollution, reduce congestion and provide better value for money and transportation.	Self driving cars will remove the burden of driving from people.
3485_2800	goldLabel	a1	Driverless cars remove the cost of the time spent by a driver, which is a natural step in making transportation cheaper.	Autonomous cars prove to be quite efficient, and will become better over time - we must continue developing them to reach their full potential
3002_2861	goldLabel	a1	There are no opportunities for a autonomous car to be distracted, which is a leading cause of accidents in the United States at present.	Development can only be of benefit, there is no reason not to try and work on autonomous cars (cautiously!), even if eventually it fails
2962_3387	goldLabel	a1	Driving is, by far, the MOST dangerous activity a human will do in their lifetime. Autonomous cars can provide a safe mode of transportation and save the lives of motorists.	Technology development is inevitable, and we should not stop the development of self-driving cars, but work to understand the ramifications and consequences of what we are designing and deploying.
3162_3004	goldLabel	a1	Autonomous vehicles will respect speed limits and guarantee safety in any single moment.	Autonomous cars can reduce the traffic because multiple people can share one car
2945_2946	goldLabel	a2	Technological progress is inevitable. We need ambitious goals, like developing autonomous cars, to inspire young people to pursue careers in technology so that our rate of progress can continue.	Autonomous cars can help us avoid car accidents and their resulting deaths. Cars are never tired, drunk, or use their cellphones, and they can calculate safe distance and speed accurately unlike humans.
